user_id,movie_id,rating
115,1105,2
116,1156,5
116,1064,2
116,1135,5
116,1164,1
116,1172,4
116,1099,2
116,1031,1
116,1169,2
116,1041,4
116,1125,1
116,1188,5
116,1074,4
116,1052,1
116,1020,2
116,1151,2
116,1122,4
116,1126,1
116,1171,4
116,1009,4
116,1006,2
116,1023,3
116,1051,2
116,1186,2
116,1111,3
116,1119,4
116,1149,1
116,1189,5
116,1112,2
116,1011,5
116,1191,2
116,1104,5
116,1168,4
116,1127,3
116,1110,4
116,1103,1
116,1105,5
116,1159,3
116,1038,5
116,1197,4
116,1068,2
116,1044,2
116,1063,1
116,1088,4
116,1183,2
116,1100,3
116,1039,3
116,1181,3
116,1014,3
116,1136,4
116,1118,2
116,1055,2
116,1115,1
116,1050,1
117,1063,2
117,1161,1
117,1012,2
117,1064,4
117,1019,2
117,1145,5
117,1057,4
117,1024,5
117,1103,3
117,1055,5
117,1039,4
117,1107,4
117,1046,1
117,1110,5
117,1140,5
117,1066,3
117,1127,4
117,1094,5
117,1028,1
117,1080,5
117,1120,4
117,1029,1
117,1142,4
117,1123,3
117,1023,5
117,1073,3
117,1004,2
117,1178,5
117,1081,3
117,1152,2
117,1069,1
117,1106,2
117,1190,3
117,1128,5
117,1052,4
117,1199,4
117,1147,5
117,1175,4
117,1197,4
117,1068,2
117,1121,5
117,1075,3
117,1061,5
117,1129,5
117,1182,1
117,1174,2
117,1033,2
117,1056,4
117,1053,5
117,1002,5
117,1062,1
117,1159,3
117,1138,2
117,1172,1
118,1181,4
118,1101,3
118,1123,3
118,1172,2
118,1146,1
118,1043,3
118,1078,3
118,1195,4
118,1104,2
118,1014,3
118,1131,3
118,1001,3
118,1089,4
118,1010,4
118,1187,3
118,1097,4
118,1110,3
118,1050,4
118,1049,3
118,1135,2
118,1092,3
118,1087,4
118,1105,2
118,1065,3
118,1032,5
118,1005,2
118,1008,4
118,1163,1
118,1004,5
118,1168,3
118,1044,4
118,1134,2
118,1171,4
118,1055,2
118,1018,1
118,1061,3
118,1030,3
118,1192,1
118,1108,2
119,1091,3
119,1014,1
119,1114,4
119,1175,2
119,1177,1
119,1129,4
119,1098,5
119,1005,1
119,1181,1
119,1094,2
119,1113,1
119,1031,1
119,1037,2
119,1179,5
119,1196,1
119,1033,2
119,1118,5
119,1131,3
119,1187,4
119,1191,1
119,1059,5
119,1106,5
119,1010,4
119,1011,4
119,1184,3
119,1064,2
119,1034,4
119,1162,5
119,1115,1
119,1015,2
119,1108,3
119,1151,5
119,1163,4
119,1075,2
119,1110,1
119,1077,2
119,1092,3
119,1141,2
119,1125,1
119,1072,3
119,1076,1
119,1071,5
119,1152,4
119,1067,4
119,1133,3
119,1082,1
119,1137,5
119,1097,5
119,1172,1
119,1173,1
119,1056,5
119,1057,4
119,1198,3
119,1116,4
119,1190,2
119,1023,2
119,1166,1
119,1009,3
120,1193,2
120,1052,4
120,1080,2
120,1163,1
120,1112,1
120,1048,5
120,1043,5
120,1175,4
120,1149,4
120,1182,2
120,1197,3
120,1103,4
120,1072,5
120,1004,4
120,1122,1
120,1039,3
120,1180,1
120,1065,3
120,1187,2
120,1053,4
120,1042,4
120,1117,2
120,1017,4
120,1071,5
120,1121,5
120,1060,4
120,1156,2
120,1123,3
120,1178,2
120,1130,2
120,1011,4
120,1144,2
120,1036,4
120,1068,5
120,1172,5
120,1179,4
120,1173,1
120,1009,2
120,1091,5
120,1195,5
120,1013,1
120,1125,4
120,1069,2
120,1153,5
120,1140,5
120,1016,5
120,1027,5
121,1072,5
121,1092,5
121,1026,5
121,1082,3
121,1134,2
121,1105,5
121,1148,5
121,1127,4
121,1080,5
121,1171,2
121,1012,5
121,1185,4
121,1182,2
121,1002,3
121,1008,2
121,1161,2
121,1157,2
121,1054,2
121,1130,4
121,1106,1
121,1036,5
121,1156,5
121,1125,3
121,1118,2
121,1102,4
121,1177,4
121,1022,5
121,1153,5
121,1197,5
121,1114,3
121,1109,1
121,1097,2
121,1160,4
121,1131,5
121,1068,5
121,1184,2
121,1159,5
121,1135,3
121,1058,1
121,1158,5
121,1055,2
121,1074,3
121,1137,5
121,1053,2
121,1174,3
121,1027,5
121,1144,3
121,1151,5
121,1099,1
121,1037,5
121,1062,5
121,1038,2
122,1067,5
122,1126,1
122,1086,4
122,1131,5
122,1137,1
122,1043,4
122,1031,2
122,1133,1
122,1025,5
122,1033,1
122,1071,2
122,1107,5
122,1176,4
122,1056,1
122,1172,2
122,1058,3
122,1060,4
122,1038,4
122,1122,3
122,1154,2
122,1040,2
122,1051,4
122,1027,5
122,1174,4
122,1106,4
122,1003,3
122,1182,3
122,1140,2
122,1155,3
122,1196,1
122,1009,2
122,1197,2
122,1135,5
122,1178,3
122,1044,3
122,1096,1
122,1188,3
122,1138,4
122,1117,2
122,1016,1
122,1092,5
122,1119,3
122,1047,2
122,1004,1
122,1091,4
122,1015,3
122,1121,4
122,1151,4
122,1157,5
122,1094,2
122,1017,5
122,1039,4
122,1052,5
122,1008,1
122,1050,4
123,1121,1
123,1172,2
123,1050,5
123,1190,1
123,1191,4
123,1066,2
123,1029,5
123,1108,4
123,1060,5
123,1187,4
123,1163,3
123,1125,2
123,1200,5
123,1142,3
123,1038,1
123,1032,1
123,1084,1
123,1182,4
123,1112,2
123,1011,1
123,1046,1
123,1069,3
123,1064,3
123,1017,1
123,1094,2
123,1036,1
123,1090,4
123,1022,2
123,1192,3
123,1020,2
123,1085,4
123,1101,2
123,1165,2
123,1120,4
123,1082,2
123,1149,3
123,1043,1
123,1116,1
123,1018,1
123,1003,4
123,1133,3
123,1181,3
123,1113,4
123,1126,5
123,1118,5
123,1131,2
123,1171,5
123,1199,2
123,1137,1
123,1148,2
123,1087,3
123,1105,5
123,1023,3
123,1177,1
123,1081,4
124,1020,5
124,1157,5
124,1191,2
124,1045,4
124,1182,3
124,1094,3
124,1197,2
124,1155,3
124,1032,2
124,1104,3
124,1039,3
124,1172,3
124,1115,1
124,1142,1
124,1040,5
124,1169,3
124,1052,2
124,1065,1
124,1121,4
124,1189,1
124,1179,1
124,1153,5
124,1194,3
124,1196,1
124,1124,1
124,1036,4
124,1132,5
124,1028,1
124,1038,2
124,1164,2
124,1138,2
124,1042,4
124,1114,4
124,1057,3
124,1035,3
124,1165,5
124,1156,3
124,1051,2
124,1180,1
124,1063,1
124,1101,4
124,1111,4
124,1082,5
124,1192,1
124,1095,5
124,1092,4
124,1053,2
124,1056,4
124,1171,4
124,1006,4
124,1134,3
124,1080,2
124,1075,1
124,1129,4
124,1146,1
124,1154,4
124,1060,3
124,1120,4
124,1014,1
125,1136,5
125,1162,1
125,1089,4
125,1165,3
125,1132,5
125,1117,3
125,1148,4
125,1071,2
125,1076,4
125,1032,3
125,1142,1
125,1010,2
125,1058,5
125,1034,2
125,1134,5
125,1160,5
125,1054,2
125,1077,4
125,1037,5
125,1185,3
125,1182,5
125,1090,5
125,1125,5
125,1061,2
125,1144,3
125,1021,4
125,1093,4
125,1082,5
125,1085,5
125,1179,1
126,1156,1
126,1105,3
126,1178,1
126,1045,2
126,1006,1
126,1002,3
126,1108,4
126,1135,3
126,1102,5
126,1146,2
126,1086,2
126,1118,4
126,1037,4
126,1183,1
126,1199,5
126,1148,2
126,1030,4
126,1193,3
126,1054,4
126,1052,1
126,1082,2
126,1149,5
126,1009,5
126,1025,4
126,1003,4
126,1062,5
126,1018,2
126,1169,5
126,1197,1
126,1190,3
126,1095,2
126,1016,4
126,1070,2
126,1053,4
126,1167,5
126,1119,3
126,1058,5
126,1094,1
126,1187,5
126,1093,2
126,1194,4
126,1121,4
127,1032,1
127,1029,1
127,1033,4
127,1110,2
127,1136,2
127,1143,5
127,1167,4
127,1019,5
127,1106,5
127,1121,1
127,1102,5
127,1193,5
127,1014,4
127,1095,4
127,1128,5
127,1141,2
127,1168,1
127,1022,4
127,1081,4
127,1098,3
127,1145,4
127,1061,5
127,1148,4
127,1031,4
127,1166,1
127,1071,5
127,1171,2
127,1062,2
127,1069,5
127,1053,2
127,1028,2
127,1065,2
127,1024,1
127,1093,1
127,1078,2
127,1175,3
127,1094,5
127,1030,5
127,1197,3
127,1158,4
127,1122,5
127,1008,2
127,1181,4
127,1185,3
127,1132,1
127,1149,4
127,1097,4
128,1015,1
128,1181,1
128,1134,4
128,1179,5
128,1178,5
128,1041,3
128,1174,3
128,1145,4
128,1109,1
128,1005,2
128,1035,4
128,1095,5
128,1127,4
128,1048,4
128,1003,4
128,1144,3
128,1050,5
128,1198,5
128,1166,1
128,1158,2
128,1091,3
128,1070,4
128,1098,1
128,1066,2
128,1094,3
128,1171,1
128,1187,2
128,1103,2
128,1042,2
128,1126,4
128,1110,5
128,1069,2
128,1064,5
128,1148,5
128,1029,4
128,1071,3
128,1077,2
128,1093,1
129,1025,4
129,1083,5
129,1170,1
129,1109,2
129,1023,3
129,1075,3
129,1168,2
129,1125,5
129,1040,2
129,1047,3
129,1143,1
129,1123,3
129,1191,5
129,1008,4
129,1130,2
129,1063,4
129,1116,2
129,1095,2
129,1120,2
129,1107,2
129,1050,2
129,1192,5
129,1091,1
129,1058,3
129,1065,4
129,1039,4
129,1162,2
129,1061,1
129,1012,3
129,1108,5
129,1105,5
129,1182,3
129,1181,1
129,1117,4
129,1067,5
129,1133,5
129,1103,3
129,1051,2
129,1002,1
129,1153,2
129,1007,4
129,1171,3
129,1070,5
129,1041,1
129,1154,4
129,1045,1
129,1048,1
130,1009,4
130,1021,2
130,1010,4
130,1109,3
130,1006,5
130,1059,4
130,1093,3
130,1136,3
130,1034,5
130,1146,2
130,1042,3
130,1028,5
130,1126,3
130,1106,1
130,1019,4
130,1153,3
130,1058,2
130,1002,1
130,1065,1
130,1063,5
130,1012,3
130,1125,5
130,1108,1
130,1067,5
130,1132,2
130,1143,4
130,1173,5
130,1040,2
130,1187,2
130,1127,2
130,1162,1
130,1022,3
130,1055,4
130,1135,2
130,1114,4
130,1151,1
130,1198,1
130,1196,3
130,1060,2
130,1027,4
130,1016,3
130,1176,1
130,1189,5
130,1178,1
130,1031,5
130,1014,3
130,1081,1
130,1052,5
130,1062,3
130,1184,2
130,1105,1
130,1103,4
130,1095,1
130,1024,1
130,1004,5
130,1078,1
130,1194,5
131,1130,1
131,1156,5
131,1125,2
131,1060,3
131,1040,5
131,1200,5
131,1150,2
131,1096,4
131,1166,3
131,1152,2
131,1153,4
131,1107,1
131,1186,4
131,1094,5
131,1073,5
131,1199,2
131,1098,4
131,1104,4
131,1016,5
131,1050,5
131,1003,5
131,1010,2
131,1044,5
131,1027,1
131,1002,2
131,1164,3
131,1090,3
131,1056,4
131,1136,2
131,1117,2
131,1041,5
131,1113,4
131,1082,2
131,1074,5
131,1013,5
131,1063,2
131,1087,5
131,1131,3
131,1058,5
131,1031,2
131,1127,4
131,1119,5
131,1170,2
131,1024,5
131,1095,1
131,1069,5
131,1161,3
131,1162,2
132,1187,3
132,1144,4
132,1096,1
132,1099,3
132,1016,2
132,1198,3
132,1107,4
132,1105,1
132,1097,3
132,1094,2
132,1131,5
132,1148,2
132,1137,4
132,1136,2
132,1018,4
132,1146,2
132,1126,2
132,1172,2
132,1120,4
132,1057,3
132,1069,5
132,1039,1
132,1036,5
132,1050,4
132,1005,1
132,1022,2
132,1070,4
132,1088,5
132,1110,1
132,1040,2
132,1119,1
132,1139,2
132,1185,2
132,1138,1
132,1061,3
132,1045,2
132,1095,2
132,1121,5
132,1200,1
132,1173,2
132,1133,3
132,1059,4
132,1085,5
132,1190,5
132,1156,1
132,1135,3
132,1192,1
133,1103,2
133,1149,1
133,1153,3
133,1057,2
133,1086,4
133,1167,4
133,1168,2
133,1195,4
133,1100,3
133,1049,4
133,1019,4
133,1140,5
133,1171,2
133,1004,3
133,1065,1
133,1008,4
133,1071,4
133,1185,2
133,1199,3
133,1173,1
133,1072,3
133,1131,2
133,1109,1
133,1128,4
133,1138,5
133,1107,2
133,1056,5
133,1141,4
133,1148,5
133,1194,2
133,1151,5
133,1033,4
133,1118,5
133,1111,2
133,1001,3
133,1197,4
133,1050,4
133,1040,4
133,1184,1
133,1099,1
133,1084,3
133,1027,2
133,1010,5
133,1044,4
133,1190,1
133,1042,4
133,1037,2
133,1074,2
133,1016,5
133,1186,5
133,1051,5
133,1097,5
133,1129,2
133,1146,4
133,1082,4
134,1052,5
134,1064,3
134,1046,4
134,1060,1
134,1025,5
134,1066,1
134,1166,3
134,1054,3
134,1142,3
134,1056,5
134,1009,1
134,1126,5
134,1047,4
134,1033,4
134,1158,5
134,1087,2
134,1146,2
134,1089,3
134,1083,1
134,1016,1
134,1167,1
134,1137,4
134,1177,1
134,1040,5
134,1092,1
134,1007,2
134,1084,1
134,1077,4
134,1199,2
134,1090,1
134,1027,3
134,1129,2
134,1100,5
135,1092,4
135,1084,1
135,1095,1
135,1178,2
135,1180,1
135,1145,4
135,1128,3
135,1056,5
135,1037,3
135,1034,2
135,1073,3
135,1130,1
135,1105,3
135,1125,2
135,1184,1
135,1036,5
135,1122,4
135,1060,4
135,1114,4
135,1062,2
135,1097,4
135,1183,2
135,1179,3
135,1012,1
135,1118,4
135,1091,4
135,1190,1
135,1085,3
135,1134,2
135,1077,1
135,1165,1
135,1058,4
135,1175,3
135,1131,2
135,1006,1
135,1040,1
135,1157,1
135,1039,1
135,1048,5
135,1116,4
135,1113,1
135,1018,1
135,1171,1
135,1176,3
135,1071,4
135,1035,4
135,1115,3
135,1055,3
135,1043,4
135,1002,4
135,1075,2
136,1188,3
136,1028,1
136,1114,4
136,1135,3
136,1164,1
136,1174,3
136,1117,1
136,1116,2
136,1123,5
136,1104,3
136,1149,5
136,1018,4
136,1197,5
136,1094,2
136,1042,4
136,1108,3
136,1041,5
136,1176,1
136,1019,3
136,1010,3
136,1064,4
136,1105,1
136,1048,1
136,1059,3
136,1039,3
136,1093,5
136,1049,4
136,1181,3
136,1011,4
136,1145,5
136,1134,1
136,1153,5
136,1155,4
136,1095,5
136,1037,2
136,1147,4
136,1130,4
136,1198,5
136,1137,4
136,1033,2
136,1168,1
136,1118,4
136,1016,2
136,1065,5
136,1080,5
137,1131,1
137,1128,5
137,1078,3
137,1082,5
137,1031,4
137,1126,4
137,1117,1
137,1118,3
137,1121,1
137,1053,1
137,1148,5
137,1003,4
137,1161,3
137,1076,1
137,1035,1
137,1074,1
137,1144,5
137,1084,4
137,1191,1
137,1187,2
137,1115,4
137,1100,2
137,1055,1
137,1062,2
137,1133,4
137,1178,4
137,1094,2
137,1111,3
137,1065,3
137,1014,4
137,1061,1
137,1081,5
137,1067,3
137,1155,2
137,1156,4
137,1150,5
137,1152,5
137,1125,5
137,1198,4
137,1083,1
137,1116,1
137,1045,1
137,1092,2
137,1034,1
137,1070,3
137,1165,5
137,1029,5
137,1113,1
137,1184,1
137,1080,2
137,1138,3
137,1157,3
137,1146,3
137,1197,1
137,1008,3
138,1155,4
138,1114,2
138,1119,2
138,1164,5
138,1025,4
138,1107,3
138,1103,2
138,1064,5
138,1083,3
138,1080,3
138,1070,5
138,1185,1
138,1006,2
138,1121,3
138,1161,1
138,1038,4
138,1117,4
138,1123,5
138,1104,4
138,1125,1
138,1088,1
138,1199,4
138,1144,2
138,1013,1
138,1066,3
138,1141,3
138,1007,2
138,1073,5
138,1145,1
138,1061,5
138,1071,4
138,1051,3
138,1166,1
138,1159,4
138,1021,1
138,1149,4
138,1184,4
138,1060,5
138,1057,1
138,1127,5
138,1176,4
138,1085,5
138,1018,3
138,1195,3
138,1009,1
138,1015,4
138,1095,5
138,1138,3
138,1091,5
138,1179,1
138,1072,1
138,1014,3
139,1176,3
139,1106,5
139,1171,4
139,1032,3
139,1046,1
139,1110,5
139,1163,3
139,1042,5
139,1001,1
139,1137,1
139,1196,2
139,1077,5
139,1063,2
139,1086,2
139,1025,2
139,1067,2
139,1061,5
139,1156,3
139,1044,5
139,1155,3
139,1119,5
139,1085,5
139,1040,2
139,1179,5
139,1194,5
139,1089,5
139,1178,2
139,1199,4
139,1128,4
139,1050,2
139,1133,2
139,1132,5
139,1129,3
139,1033,2
139,1026,3
139,1144,1
139,1190,2
139,1147,5
139,1066,3
139,1114,1
139,1109,1
139,1116,2
139,1045,4
139,1113,4
139,1090,2
139,1078,3
139,1177,4
139,1195,4
139,1079,2
139,1117,4
139,1008,2
139,1022,1
139,1010,3
139,1127,2
140,1048,2
140,1055,3
140,1136,5
140,1162,4
140,1054,3
140,1112,2
140,1091,5
140,1035,2
140,1006,1
140,1098,2
140,1177,3
140,1189,3
140,1120,2
140,1128,4
140,1113,4
140,1065,4
140,1190,1
140,1168,1
140,1100,5
140,1166,3
140,1090,2
140,1148,2
140,1188,3
140,1084,3
140,1081,3
140,1095,4
140,1139,2
140,1175,2
140,1144,2
140,1187,2
140,1052,2
140,1030,5
140,1193,3
140,1029,3
140,1167,4
140,1009,1
140,1150,4
140,1156,1
140,1010,1
140,1075,1
140,1109,1
140,1160,3
140,1083,5
140,1165,1
140,1103,5
140,1050,5
140,1111,1
140,1124,2
140,1115,4
140,1089,2
140,1047,3
140,1200,1
140,1135,4
140,1186,4
140,1051,2
141,1179,1
141,1104,3
141,1053,3
141,1016,3
141,1027,3
141,1173,5
141,1009,4
141,1115,2
141,1147,3
141,1168,2
141,1158,5
141,1067,3
141,1040,3
141,1199,2
141,1163,5
141,1071,5
141,1159,4
141,1024,5
141,1075,5
141,1044,4
141,1066,1
141,1112,5
141,1150,3
141,1166,1
141,1088,5
141,1149,4
141,1138,5
141,1105,4
141,1038,2
141,1093,4
141,1060,3
141,1019,5
141,1175,5
141,1051,2
141,1133,3
141,1077,2
141,1169,5
141,1146,5
141,1141,3
141,1193,4
141,1127,3
142,1192,4
142,1114,4
142,1071,5
142,1064,1
142,1129,3
142,1066,3
142,1190,2
142,1040,3
142,1069,5
142,1078,2
142,1048,2
142,1180,2
142,1102,3
142,1028,5
142,1121,1
142,1062,4
142,1120,3
142,1197,3
142,1183,2
142,1168,4
142,1144,4
142,1101,1
142,1157,4
142,1045,5
142,1167,2
142,1091,1
142,1151,1
142,1165,3
142,1018,4
142,1006,3
142,1112,1
142,1024,3
142,1196,1
142,1095,2
142,1057,5
142,1109,5
142,1031,4
142,1099,4
142,1063,1
142,1002,2
142,1174,1
142,1053,3
142,1143,5
142,1055,2
142,1113,4
142,1015,2
142,1008,3
142,1038,2
142,1178,1
142,1104,2
142,1106,3
142,1097,5
142,1021,3
142,1181,3
142,1125,3
142,1029,2
142,1059,5
142,1150,4
142,1004,4
143,1116,4
143,1008,3
143,1141,4
143,1129,5
143,1165,2
143,1158,3
143,1153,4
143,1157,2
143,1058,3
143,1050,2
143,1065,1
143,1036,1
143,1126,3
143,1177,3
143,1154,5
143,1150,5
143,1047,5
143,1122,5
143,1111,1
143,1054,1
143,1107,1
143,1185,1
143,1040,2
143,1030,1
143,1017,1
143,1189,3
143,1100,1
143,1021,4
143,1079,2
143,1087,3
143,1035,5
143,1195,4
143,1152,2
143,1014,1
143,1016,2
143,1019,1
143,1026,1
143,1059,3
143,1028,5
143,1110,4
143,1072,4
143,1074,2
143,1013,4
143,1095,5
143,1167,1
143,1149,5
143,1132,5
143,1171,1
143,1172,3
143,1168,2
143,1080,1
143,1089,3
144,1128,5
144,1166,5
144,1106,1
144,1120,3
144,1175,5
144,1129,1
144,1099,3
144,1092,5
144,1177,4
144,1184,5
144,1105,4
144,1161,4
144,1156,1
144,1173,4
144,1069,3
144,1189,2
144,1123,4
144,1080,4
144,1085,5
144,1037,5
144,1052,4
144,1003,1
144,1197,1
144,1133,1
144,1121,2
144,1018,4
144,1070,4
144,1084,4
144,1075,3
144,1095,2
144,1179,3
144,1117,2
144,1098,3
144,1167,1
144,1182,4
144,1066,5
144,1165,5
144,1061,2
145,1153,5
145,1147,1
145,1103,5
145,1026,4
145,1125,1
145,1114,5
145,1154,4
145,1018,5
145,1065,5
145,1001,5
145,1049,2
145,1096,1
145,1158,1
145,1073,5
145,1051,3
145,1011,2
145,1173,5
145,1123,4
145,1155,4
145,1108,4
145,1179,2
145,1083,3
145,1035,2
145,1072,3
145,1166,5
145,1132,5
145,1004,4
145,1046,1
145,1168,1
145,1043,4
145,1024,3
145,1005,3
145,1040,3
145,1034,2
145,1188,5
145,1145,3
145,1080,4
146,1197,4
146,1060,4
146,1084,4
146,1138,5
146,1002,1
146,1200,4
146,1164,3
146,1048,2
146,1192,1
146,1146,2
146,1086,1
146,1004,5
146,1010,4
146,1082,4
146,1050,1
146,1150,3
146,1120,2
146,1032,2
146,1151,1
146,1190,1
146,1117,5
146,1168,5
146,1087,3
146,1152,4
146,1144,5
146,1141,4
146,1188,2
146,1116,3
146,1059,1
146,1155,4
146,1122,3
146,1134,1
146,1047,2
146,1012,2
146,1109,3
146,1055,3
146,1106,2
146,1161,5
146,1148,2
146,1057,1
146,1182,3
146,1184,2
146,1119,5
146,1132,2
146,1173,2
146,1108,1
146,1023,3
146,1176,2
146,1129,1
146,1058,4
146,1165,2
147,1031,5
147,1043,5
147,1028,2
147,1182,3
147,1195,2
147,1001,1
147,1102,5
147,1058,1
147,1125,5
147,1165,2
147,1159,3
147,1172,1
147,1197,2
147,1123,1
147,1022,2
147,1054,5
147,1138,3
147,1192,1
147,1051,3
147,1199,1
147,1023,2
147,1151,5
147,1130,1
147,1146,3
147,1061,4
147,1011,3
147,1097,4
147,1030,1
147,1171,2
147,1196,5
147,1185,5
147,1046,3
147,1121,5
147,1155,3
148,1081,1
148,1195,2
148,1125,2
148,1113,4
148,1086,3
148,1038,5
148,1189,3
148,1035,5
148,1058,1
148,1150,2
148,1177,3
148,1164,3
148,1080,3
148,1194,4
148,1010,4
148,1121,4
148,1102,1
148,1140,2
148,1162,3
148,1141,1
148,1137,4
148,1024,2
148,1114,1
148,1159,5
148,1074,4
148,1116,4
148,1071,1
148,1119,5
148,1019,2
148,1149,2
148,1115,5
148,1001,1
148,1096,2
149,1040,5
149,1082,4
149,1156,2
149,1153,5
149,1059,3
149,1005,2
149,1084,2
149,1161,3
149,1162,2
149,1137,3
149,1035,4
149,1012,5
149,1118,1
149,1107,3
149,1133,3
149,1198,3
149,1155,3
149,1185,2
149,1160,1
149,1027,5
149,1008,4
149,1189,3
149,1180,3
149,1183,2
149,1087,5
149,1108,4
149,1033,5
149,1039,4
149,1023,1
149,1003,1
149,1088,4
149,1029,2
149,1007,3
149,1102,5
149,1143,1
149,1089,5
149,1171,5
149,1057,2
149,1182,1
149,1067,2
149,1169,1
149,1052,3
149,1032,5
149,1194,2
149,1121,5
149,1115,1
149,1061,3
149,1080,1
149,1175,3
149,1192,5
149,1086,2
149,1105,1
149,1114,3
149,1020,3
149,1119,4
149,1072,3
150,1104,2
150,1098,3
150,1166,1
150,1107,5
150,1087,2
150,1009,5
150,1127,2
150,1084,4
150,1200,1
150,1081,2
150,1072,3
150,1097,5
150,1018,1
150,1041,3
150,1125,1
150,1189,2
150,1128,3
150,1050,5
150,1192,2
150,1167,5
150,1077,4
150,1193,5
150,1004,5
150,1179,1
150,1008,3
150,1118,4
150,1194,2
150,1172,2
150,1191,4
150,1074,5
150,1002,5
150,1015,5
150,1150,3
150,1105,4
150,1168,2
150,1130,5
150,1079,4
150,1059,4
150,1093,5
150,1178,3
150,1027,1
150,1149,3
150,1141,3
150,1131,2
150,1024,3
150,1053,3
150,1006,2
150,1197,3
150,1033,5
150,1142,2
150,1176,5
151,1150,4
151,1112,2
151,1164,4
151,1144,3
151,1181,2
151,1020,2
151,1115,5
151,1035,2
151,1154,1
151,1047,3
151,1078,4
151,1077,4
151,1019,3
151,1189,1
151,1001,5
151,1024,3
151,1007,2
151,1165,1
151,1025,1
151,1052,5
151,1178,4
151,1058,2
151,1153,1
151,1042,3
151,1151,5
151,1048,4
151,1161,3
151,1121,1
151,1034,5
151,1094,5
151,1145,1
151,1128,1
151,1163,1
151,1054,4
151,1168,1
151,1191,3
151,1132,4
151,1198,4
151,1192,4
151,1143,3
151,1071,3
151,1096,5
151,1039,1
151,1002,5
151,1099,2
151,1018,3
151,1102,2
151,1109,3
151,1041,3
151,1186,1
151,1131,4
151,1171,4
151,1194,3
151,1021,5
151,1141,2
151,1106,5
152,1009,2
152,1125,1
152,1116,1
152,1072,4
152,1069,1
152,1150,4
152,1024,3
152,1155,3
152,1126,2
152,1187,3
152,1031,1
152,1158,5
152,1176,1
152,1034,4
152,1163,1
152,1010,5
152,1055,3
152,1053,3
152,1011,5
152,1198,1
152,1185,4
152,1117,1
152,1161,1
152,1005,4
152,1060,3
152,1162,2
152,1102,5
152,1039,2
152,1115,4
152,1016,4
152,1051,1
152,1108,3
152,1136,1
152,1068,4
152,1164,5
152,1144,1
152,1186,2
152,1023,5
152,1089,3
152,1096,5
152,1054,1
152,1013,5
152,1191,5
152,1188,3
152,1159,3
152,1146,1
152,1194,4
152,1157,2
152,1041,4
152,1189,1
152,1183,3
152,1182,3
152,1004,2
152,1114,4
152,1032,5
153,1196,5
153,1101,3
153,1137,5
153,1181,2
153,1121,1
153,1055,3
153,1180,4
153,1020,2
153,1078,2
153,1052,5
153,1030,1
153,1039,4
153,1003,2
153,1093,5
153,1092,1
153,1188,3
153,1002,2
153,1069,5
153,1063,1
153,1140,5
153,1126,1
153,1050,1
153,1088,1
153,1068,2
153,1047,5
153,1133,5
153,1070,5
153,1162,3
153,1046,1
153,1095,1
153,1103,1
153,1042,3
153,1094,4
153,1044,1
153,1024,5
153,1128,5
153,1031,3
153,1117,2
153,1163,5
153,1127,5
153,1072,4
153,1189,1
153,1160,5
153,1130,4
153,1081,3
153,1179,1
153,1170,4
153,1049,2
153,1018,2
153,1087,1
153,1027,4
153,1190,4
153,1144,3
153,1191,1
153,1159,4
154,1153,4
154,1090,5
154,1162,5
154,1190,3
154,1036,2
154,1033,1
154,1117,4
154,1120,1
154,1077,3
154,1058,3
154,1179,5
154,1012,5
154,1100,1
154,1097,4
154,1009,5
154,1180,1
154,1189,3
154,1037,4
154,1041,5
154,1016,1
154,1139,1
154,1028,1
154,1023,5
154,1044,4
154,1049,3
154,1200,5
154,1192,2
154,1130,5
154,1054,5
154,1168,5
154,1068,2
154,1126,2
154,1079,3
154,1181,4
154,1124,5
154,1151,1
154,1155,5
154,1111,4
154,1089,2
154,1116,3
154,1102,2
154,1125,4
154,1127,3
154,1164,2
154,1015,4
154,1150,1
154,1152,4
154,1184,1
154,1173,1
154,1006,5
155,1186,4
155,1078,1
155,1113,2
155,1092,3
155,1193,3
155,1159,2
155,1070,1
155,1150,4
155,1195,3
155,1096,1
155,1077,4
155,1156,3
155,1125,4
155,1119,1
155,1116,5
155,1165,1
155,1115,2
155,1017,1
155,1134,2
155,1059,5
155,1051,2
155,1053,1
155,1021,4
155,1049,2
155,1163,2
155,1146,4
155,1110,4
155,1031,3
155,1149,3
155,1173,4
155,1067,4
155,1101,4
155,1114,2
155,1005,3
155,1121,5
156,1028,5
156,1096,1
156,1105,3
156,1031,3
156,1170,1
156,1184,5
156,1145,5
156,1085,3
156,1143,5
156,1185,5
156,1142,2
156,1026,5
156,1190,3
156,1009,1
156,1150,2
156,1134,4
156,1115,2
156,1131,1
156,1070,5
156,1120,1
156,1155,3
156,1013,2
156,1111,4
156,1014,5
156,1138,4
156,1153,1
156,1038,1
156,1082,3
156,1040,5
156,1032,5
156,1078,5
156,1125,1
156,1066,5
156,1180,3
156,1164,3
156,1140,3
156,1048,3
156,1025,2
156,1200,1
156,1029,4
156,1084,5
156,1056,3
156,1001,2
157,1106,4
157,1024,1
157,1085,3
157,1190,1
157,1199,2
157,1184,2
157,1142,3
157,1193,4
157,1105,2
157,1048,3
157,1168,3
157,1157,1
157,1179,3
157,1060,5
157,1093,2
157,1171,3
157,1123,3
157,1018,3
157,1080,4
157,1046,2
157,1014,2
157,1047,4
157,1079,2
